satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan),caption,streetview_img_names
Beijing/16_12676_4707_s.jpg,"(12676,4707)","(39.87378797915706, 116.60206737966091)",743.55896,2294,16994.137,"The image depicts a large, open field with a pond in the middle, surrounded by a mix of grass and dirt; The field is located near a building, possibly a factory or a warehouse; There are several cars parked in the area, with some closer to the building and others scattered throughout the field; The scene gives off a sense of an industrial or commercial setting, with the pond serving as a natural element amidst the surrounding structures.","16095_116.609766,39.877487_201902_293.64.jpg"
Beijing/16_12625_4729_s.jpg,"(12625,4729)","(40.02954343190868, 116.13293631013002)",101.220566,51,4.1700006,"The image features a satellite view of a mountainous area with a road cutting through it; The road is surrounded by a lush green forest, creating a picturesque landscape; There are several cars visible on the road, indicating that it is a popular route for travelers or locals; The cars are scattered along the road, with some closer to the foreground and others further in the distance; The overall scene conveys a sense of tranquility and natural beauty, with the road providing a connection between the mountainous terrain and the surrounding forest.",
Beijing/16_12638_4723_s.jpg,"(12638,4723)","(39.98710012975052, 116.25251873961828)",0.0,6726,10000.0,"The image is a satellite view of a park with a large pond in the middle; The park is surrounded by trees, providing a serene and natural atmosphere; There are several benches placed throughout the park, offering visitors a place to sit and enjoy the scenery; A few cars are parked near the park, indicating that it is a popular spot for visitors; The park is also located near a street, with a few traffic lights visible in the vicinity; The overall scene depicts a peaceful and inviting outdoor space for people to relax and enjoy the natural surroundings.",
Beijing/16_12617_4719_s.jpg,"(12617,4719)","(39.95878981854337, 116.05934712275263)",553.6569,71,0.5915083,"The image features a beautiful mountain range with snow-covered peaks and valleys; The mountains are covered in a mix of snow and trees, creating a stunning winter landscape; The scene is captured from an aerial view, providing a breathtaking perspective of the mountain range.",
Beijing/16_12629_4711_s.jpg,"(12629,4711)","(39.90213374131235, 116.16973090381872)",1421.5775,7065,10000.0,"The image is a satellite view of a city with a large industrial area, featuring a train yard with multiple trains and tracks; The train yard is surrounded by a mix of industrial buildings and trees, creating a unique urban landscape; The city is situated near a river, which adds to the scenic beauty of the area.There are several cars and trucks scattered throughout the scene, indicating that the industrial area is active and bustling; The presence of the train yard and the surrounding industrial buildings suggests that this area is an important part of the city's economy and transportation infrastructure.","22112_116.176668,39.905955_202003_89.22.jpg, 22115_116.170165,39.905956_202003_89.55.jpg, 22195_116.174534,39.906343_202003_269.0.jpg, 36602_116.170462,39.907293_201901_177.44.jpg, 22193_116.178069,39.906074_202003_89.77.jpg, 36596_116.176359,39.907875_202301_268.14.jpg"
Beijing/16_12671_4720_s.jpg,"(12671,4720)","(39.965868504443485, 116.55607413755003)",1044.4696,4706,10064.22,"The image is a bird's eye view of a large city, featuring a mix of residential and commercial buildings; The city is bustling with activity, as numerous cars are driving on the streets and people are walking around; There are at least 14 cars visible in the scene, with some closer to the foreground and others further away; Additionally, there are 11 people scattered throughout the city, some walking alone and others in groups; The cityscape is characterized by a mix of tall buildings, some of which are located near the water; The overall atmosphere suggests a lively urban environment with a variety","38822_116.560316,39.970771_201309_270.11.jpg"
Beijing/16_12686_4704_s.jpg,"(12686,4704)","(39.85252090509083, 116.69405386388264)",534.0053,2355,8998.15,"The image depicts a large, busy freeway intersection with multiple lanes and overpasses; The freeway is surrounded by trees, providing a scenic view; There are several cars on the road, with some in the middle lanes and others in the outer lanes; A truck can also be seen on the freeway, contributing to the bustling traffic.In addition to the cars and trucks, there are two traffic lights visible at the intersection, helping to manage the flow of traffic; The overall scene captures the essence of a typical busy freeway intersection in a","15088_116.695724,39.853038_201901_341.65.jpg, 15086_116.695624,39.853039_201901_161.1.jpg, 15085_116.695749,39.852541_201901_243.5.jpg"
Beijing/16_12677_4705_s.jpg,"(12677,4705)","(39.85961066804686, 116.61126602808308)",655.4448,3622,31516.244,"The image is a satellite view of a large, open field with a dirt road running through it; The field is situated near a town, as evidenced by the presence of multiple houses and buildings in the vicinity; The town is spread out, with some houses closer to the field and others further away; The field appears to be a mix of grass and dirt, and it is surrounded by trees, giving it a natural and serene atmosphere.","15886_116.619386,39.863952_201707_83.56.jpg, 15846_116.616121,39.862925_201309_162.38.jpg, 15887_116.619349,39.864232_201309_315.64.jpg"
Beijing/16_12655_4744_s.jpg,"(12655,4744)","(40.13553528408611, 116.40889576279524)",589.7176,1890,7377.7085,"The image shows a large, open field with a mix of grass and dirt, located near a residential area; The field is bordered by a forest on one side and a road on the other; There are several cars parked along the road, indicating that people are visiting or living nearby; In addition to the cars, there are a few trucks parked in the area, suggesting that the field may be used for various activities or events; The overall scene gives off a sense of a rural or semi-rural area with a mix of natural and human elements.","51308_116.409618,40.136844_201308_84.45.jpg"
Beijing/16_12616_4736_s.jpg,"(12616,4736)","(40.07902699372469, 116.05014847433046)",51.965233,29,4.1700006,"The image depicts a large, open green field with a river running through it; The field is situated in a mountainous region, with a mountain range in the background; The river appears to be a tributary of a larger river, as it flows through the valley; The landscape is characterized by a mix of greenery and rocky terrain, creating a picturesque and serene environment.",
Beijing/16_12654_4712_s.jpg,"(12654,4712)","(39.90921833582619, 116.39969711437307)",6398.121,13077,10000.0,"The image is a bird's eye view of a large city square, featuring a green park in the center; The park is surrounded by several buildings, including a palace-like structure; The square is bustling with activity, as numerous people are walking around and enjoying the area; There are also several cars and a truck visible in the scene, indicating that the city is well-connected and accessible; The overall atmosphere of the image is lively and bustling, showcasing the vibrant urban life in the city.","36562_116.405589,39.916217_201901_90.58.jpg, 36485_116.400491,39.912486_201708_179.63.jpg, 36560_116.405645,39.915494_201707_268.94.jpg, 37091_116.400247,39.914335_201901_178.78.jpg"
Beijing/16_12679_4723_s.jpg,"(12679,4723)","(39.98710012975052, 116.62966332492744)",540.73047,2062,5691.763,"The image depicts a large, open field with a mix of grass and dirt, situated in a city; The field is surrounded by various buildings, including apartment complexes and a factory; There are several cars parked in the area, with some closer to the buildings and others scattered throughout the field; The scene gives off a sense of an industrial or urban environment with a touch of nature, as the field provides a contrast to the surrounding structures.","47744_116.636152,39.990269_201601_177.6.jpg"
Beijing/16_12650_4713_s.jpg,"(12650,4713)","(39.91630219186917, 116.36290252068437)",5551.4814,25690,10000.0,"The image is a bird's eye view of a city, featuring a large building and a field with a soccer field in the middle of it; The city is filled with various buildings, including apartment buildings, and is surrounded by trees; The street grid layout of the city is clearly visible, with streets and sidewalks connecting different parts of the city; The soccer field is located in the middle of the city, surrounded by buildings and trees, providing a recreational space for the residents.","37685_116.371088,39.917999_201706_17.91.jpg, 37712_116.36447,39.920782_201706_89.68.jpg, 37658_116.371165,39.919056_201706_179.14.jpg"
